time_s,displacement_m,displacement_mm,breathing_signal_m,heart_signal_m
20.950000000000003,-4.1931645036673626e-05,-0.041931645036673626,-1.3897813999799942e-05,-2.25812168060697e-05
21.000000000000004,-2.337137090635266e-06,-0.0023371370906352658,-1.0295708761085411e-05,9.657781491684896e-07
21.050000000000004,6.230463557758659e-06,0.006230463557758659,-6.9035368342911486e-06,2.0727432783510787e-05
21.100000000000005,2.8425741929535864e-06,0.0028425741929535863,-3.939593060369396e-06,3.282208771381772e-05
21.150000000000002,-9.684691957228992e-06,-0.009684691957228993,-1.5989047297250455e-06,3.6322663736325615e-05
21.200000000000003,6.019687971936505e-07,0.0006019687971936505,-4.547448329932785e-08,3.3188689903578596e-05
21.250000000000004,3.160331747805856e-05,0.031603317478058564,5.943035589387318e-07,2.7123837175246693e-05
21.300000000000004,2.3626679948887407e-05,0.023626679948887407,2.3681287434618576e-07,2.1859510062814334e-05
21.350000000000005,4.2440898375303924e-05,0.042440898375303925,-1.155222715289291e-06,1.9571495797442008e-05
21.400000000000002,2.9468217373520035e-05,0.029468217373520036,-3.570917205081772e-06,2.0062840351186016e-05
21.450000000000003,1.7087507707990193e-05,0.017087507707990193,-6.951214158617741e-06,2.1024644800999314e-05
21.500000000000004,-1.3231948689943842e-05,-0.013231948689943842,-1.1190700050110247e-05,1.9245567557611073e-05
21.550000000000004,-3.787353034154871e-05,-0.03787353034154871,-1.61411819953523e-05,1.2254299159104847e-05
21.600000000000005,-3.851959296827228e-05,-0.03851959296827228,-2.161690923669611e-05,-3.0073308432818893e-07
21.650000000000002,-4.089424896480323e-05,-0.04089424896480323,-2.7401258319906912e-05,-1.6132108749133085e-05
21.700000000000003,-2.325986225836658e-05,-0.02325986225836658,-3.325464858389484e-05,-3.0912997818178016e-05
21.750000000000004,-5.4732818544400775e-05,-0.05473281854440078,-3.892340927749318e-05,-3.9804886356390736e-05
21.800000000000004,-5.0579763554016216e-05,-0.050579763554016215,-4.414928394762151e-05,-3.933948038438651e-05
21.850000000000005,-6.246037084657374e-05,-0.06246037084657374,-4.8679233007063764e-05,-2.8915502949703305e-05
21.900000000000002,-7.863575996513705e-05,-0.07863575996513705,-5.2275182507623194e-05,-1.129315628742809e-05
21.950000000000003,-8.037125974292794e-05,-0.08037125974292794,-5.472336662509757e-05,8.162708373931864e-06
22.000000000000004,-7.194181999299254e-05,-0.07194181999299254,-5.584292328601392e-05,2.326261886449262e-05
22.050000000000004,-5.5383969829220995e-05,-0.055383969829220996,-5.5493426377598544e-05,2.916399666941005e-05
22.100000000000005,-6.912168949174415e-05,-0.06912168949174416,-5.358107330334351e-05,2.412991825957649e-05
22.150000000000006,-3.1242958255905944e-05,-0.031242958255905943,-5.006329209942988e-05,1.0201602733060622e-05
22.200000000000003,-5.9894140371755255e-05,-0.05989414037175526,-4.495158637545209e-05,-7.497432825470781e-06
22.250000000000004,-7.54888168635533e-05,-0.0754888168635533,-3.831249714212836e-05,-2.2598464238240643e-05
22.300000000000004,-5.985724466784533e-05,-0.05985724466784533,-3.0266626050022446e-05,-2.9802979283115255e-05
22.350000000000005,-7.311341531452958e-05,-0.07311341531452958,-2.0985732424622982e-05,-2.6818217994196184e-05
22.400000000000006,-4.886198484175065e-05,-0.04886198484175065,-1.0687984386986739e-05,-1.5179450869532144e-05
22.450000000000003,-3.069056447155768e-05,-0.03069056447155768,3.684900757138591e-07,3.693630728420633e-07
22.500000000000004,-2.493946934123416e-05,-0.02493946934123416,1.1893545281750967e-05,1.372631071880431e-05
22.550000000000004,3.1004870295331966e-05,0.031004870295331964,2.357419230233357e-05,1.983146145652532e-05
22.600000000000005,9.888994401674358e-05,0.09888994401674359,3.5084699275818055e-05,1.670795267602403e-05
22.650000000000006,0.00011871183134495739,0.11871183134495739,4.609727608890595e-05,6.34739899979184e-06
22.700000000000003,0.00011107423459556007,0.11107423459556007,5.629297847394579e-05,-5.942212215712272e-06
22.750000000000004,0.00010414095585282704,0.10414095585282704,6.537245564965589e-05,-1.3536913401514908e-05
22.800000000000004,6.869027394483568e-05,0.06869027394483568,7.306616770047926e-05,-1.1138363868700032e-05
22.850000000000005,8.575847265850325e-05,0.08575847265850325,7.914371395998496e-05,2.9206767088952453e-06
22.900000000000006,0.00012107306909239607,0.12107306909239607,8.342194129847134e-05,2.5599924485139795e-05
22.950000000000003,0.00017367105152699475,0.17367105152699475,8.577154053892372e-05,4.977930666016617e-05
23.000000000000004,0.00018522030896471023,0.18522030896471023,8.612188895401025e-05,6.645914773503466e-05
23.050000000000004,0.00018928899585115883,0.18928899585115883,8.446395527801738e-05,6.782196396041015e-05
23.100000000000005,0.0001673522681998955,0.16735226819989552,8.085114893775937e-05,5.0104687675145865e-05
23.150000000000006,0.00010336541644531138,0.10336541644531137,7.539806505601559e-05,1.5257244640300017e-05
23.200000000000003,4.607531512845619e-05,0.04607531512845619,6.827714882966792e-05,-2.924372906522445e-05
23.250000000000004,1.2883473901219999e-05,0.012883473901219999,5.9713374662523766e-05,-7.243170905821347e-05
23.300000000000004,-0.00015140381272878647,-0.15140381272878647,4.9977104464959184e-05,-0.00010310324198058443
23.350000000000005,-0.0001784814303662035,-0.1784814303662035,3.937535342434047e-05,-0.00011322380172785722
